timeSec,positionX,positionY,positionZ,positionErrorM,speedMps,insideBox,currentX,currentY,currentZ,forceX,forceY,forceZ
6.000000000000000888e-01,-4.518876447240515598e-02,1.315819556110828348e+00,-1.033790945715485909e+00,1.673961423725635944e+00,1.158220409408378115e+00,0.000000000000000000e+00,1.560651257226679245e-02,-1.295634983881373548e-01,-1.205742506445532485e-02,5.499999999999999112e+00,-4.373166888952255249e+01,4.461550295352935791e+01
6.500000000000000222e-01,-5.530541413440528270e-02,1.270759384355492516e+00,-9.930903736354602662e-01,1.613727545767111859e+00,1.231146172742356493e+00,0.000000000000000000e+00,1.595698259106188843e-02,-1.297405816017907498e-01,-1.229048440398653255e-02,1.099999999999999822e+01,-4.192236036062240601e+01,3.911550295352935791e+01
7.000000000000000666e-01,-6.329335630267757251e-02,1.223351380196512794e+00,-9.497773391608153037e-01,1.550055367515679627e+00,1.294193962870061831e+00,0.000000000000000000e+00,1.631100341484068017e-02,-1.299162525710498284e-01,-1.252265576136596566e-02,1.650000000000000000e+01,-3.642236036062240601e+01,3.995725274085998535e+01
7.500000000000000000e-01,-6.865883042281122062e-02,1.174256177287253511e+00,-9.045231599228925612e-01,1.483830769235223945e+00,1.339711610718247847e+00,0.000000000000000000e+00,1.666856008627605468e-02,-1.300905077385835218e-01,-1.275392236231403381e-02,2.200000000000000000e+01,-3.092236036062240956e+01,3.445725274085998535e+01
8.000000000000000444e-01,-7.207241869312988602e-02,1.124109638180322168e+00,-8.579739774141109665e-01,1.415957717626469936e+00,1.370132017218504528e+00,0.000000000000000000e+00,1.702963749865181453e-02,-1.302633435757306613e-01,-1.298426749791944598e-02,1.650000000000000355e+01,-2.542236036062240956e+01,2.895725274085998890e+01
8.500000000000000888e-01,-7.417954990673482352e-02,1.073523783250410091e+00,-8.107461072654006395e-01,1.347317768484717959e+00,1.384751304707801278e+00,0.000000000000000000e+00,1.739422039650098673e-02,-1.304347565825713651e-01,-1.321367452584633513e-02,1.100000000000000178e+01,-1.992236036062240956e+01,2.351095318794250488e+01
9.000000000000000222e-01,-7.560144273308244678e-02,1.023087684782473250e+00,-7.634383452780737489e-01,1.278773668769344063e+00,1.383307073953807143e+00,0.000000000000000000e+00,1.776229337625040428e-02,-1.306047432879982040e-01,-1.344212687153674424e-02,5.500000000000001776e+00,-1.442236036062241133e+01,1.801095318794250488e+01
9.500000000000000666e-01,-7.693601362677915390e-02,9.733683275315508920e-01,-7.166270305899160586e-01,1.211164461254733649e+00,1.366029977379541238e+00,0.000000000000000000e+00,1.813384088687139406e-02,-1.307733002497861730e-01,-1.366960802940806602e-02,1.526556658859590243e-15,-8.922360360622411335e+00,1.251095318794250666e+01
1.000000000000000000e+00,-7.875875069007164109e-02,9.249114370115374406e-01,-6.707450900610792965e-01,1.145234946622767591e+00,1.335147194276673499e+00,0.000000000000000000e+00,1.850884723053690395e-02,-1.309404240546624965e-01,-1.389610156404558899e-02,-5.499999999999999112e+00,-3.422360360622411335e+00,8.180211186408996582e+00
1.050000000000000044e+00,-8.062975496881899518e-02,8.780676782713673356e-01,-6.258536431237984310e-01,1.081294033842105318e+00,1.298164919883612489e+00,0.000000000000000000e+00,1.888729656328472228e-02,-1.311061113183759064e-01,-1.412159111138997988e-02,-1.459521949291229248e+00,4.014945030212402344e-01,7.262948751449584961e+00
1.100000000000000089e+00,-8.311941709098508158e-02,8.324883391439303892e-01,-5.824888838149352432e-01,1.019430709796469658e+00,1.259234199454905445e+00,0.000000000000000000e+00,1.926917289568681746e-02,-1.312703586857649207e-01,-1.434606037991951501e-02,-6.959521949291229248e+00,-2.362458407878875732e+00,1.762948751449584739e+00
1.150000000000000133e+00,-8.655511603928142672e-02,7.886986153026438462e-01,-5.405163513321099567e-01,9.600495924431499128e-01,1.215078174337979489e+00,0.000000000000000000e+00,1.965446009352495027e-02,-1.314331628308260114e-01,-1.456949315182720986e-02,-1.033201217651367188e+01,3.137541592121124712e+00,2.508186697959899902e+00
1.200000000000000178e+00,-9.050943398983678223e-02,7.460581769620616699e-01,-5.004571707987609530e-01,9.029131413690996144e-01,1.172788396486684537e+00,0.000000000000000000e+00,2.004314187847233697e-02,-1.315945204567807725e-01,-1.479187328419247389e-02,-6.576370596885681152e+00,-2.362458407878875732e+00,-2.991813302040100542e+00
1.250000000000000000e+00,-9.553510428432626655e-02,7.050965427553753662e-01,-4.616670898090399211e-01,8.481890075737530399e-01,1.132745906543988657e+00,0.000000000000000000e+00,2.043520182878136304e-02,-1.317544282961427560e-01,-1.501318471014746921e-02,-1.207637059688568115e+01,3.137541592121124712e+00,2.508186697959899902e+00
1.300000000000000044e+00,-1.016329469038665528e-01,6.651775437581196604e-01,-4.246718467218460469e-01,7.956988111179961187e-01,1.095327928364131731e+00,0.000000000000000000e+00,2.083062337997747260e-02,-1.319128831107838073e-01,-1.523341144003796666e-02,-1.247704684734344482e+01,-2.362458407878875732e+00,-2.991813302040100542e+00
1.350000000000000089e+00,-1.081890910325160882e-01,6.268347034442678378e-01,-3.888316293106475752e-01,7.455311266559419003e-01,1.057861543539822646e+00,0.000000000000000000e+00,2.122938982555899745e-02,-1.320698816919992080e-01,-1.545253756257850691e-02,-6.977046847343444824e+00,3.137541592121124712e+00,2.508186697959899902e+00
1.400000000000000133e+00,-1.157585131031771825e-01,5.899861638746217718e-01,-3.546764495474178380e-01,6.980537878866588386e-01,1.016206145141451911e+00,0.000000000000000000e+00,2.163148431770281488e-02,-1.322254208605730952e-01,-1.567054724600207977e-02,-1.247704684734344482e+01,2.921922206878662109e+00,-2.991813302040100542e+00
1.450000000000000178e+00,-1.237295383909509799e-01,5.549156738058739213e-01,-3.224569613559449821e-01,6.536198402992172696e-01,9.657270705786249465e-01,0.000000000000000000e+00,2.203688986797650018e-02,-1.323794974668426883e-01,-1.588742473920388282e-02,-6.977046847343444824e+00,6.186631917953491211e+00,-6.000800728797912598e+00
1.500000000000000000e+00,-1.315134237970039255e-01,5.211562779938027079e-01,-2.915280641286846497e-01,6.114640291184614274e-01,9.288449518202884780e-01,0.000000000000000000e+00,2.244558934805584993e-02,-1.325321083907619046e-01,-1.610315437287936080e-02,-1.477046847343444158e+00,2.346706390380859375e+00,-5.008007287979122646e-01
1.550000000000000044e+00,-1.396893312783002439e-01,4.892314436789160226e-01,-2.624146796827475647e-01,5.724700680997514279e-01,8.794611220679658947e-01,0.000000000000000000e+00,2.285756549044865027e-02,-1.326832505419647257e-01,-1.631772056065635204e-02,-6.977046847343444824e+00,7.846706390380859375e+00,-6.000800728797912598e+00
1.600000000000000089e+00,-1.484116823571623722e-01,4.594968558212028098e-01,-2.352777430472647591e-01,5.371396506897152534e-01,8.238054268743805197e-01,0.000000000000000000e+00,2.327280088922414891e-02,-1.328329208598278410e-01,-1.653110780022111134e-02,-8.608095645904541016e+00,1.192441821098327637e+01,-8.195520639419555664e+00
1.650000000000000133e+00,-1.570862840874308330e-01,4.312971856453767794e-01,-2.094706186243166512e-01,5.045505951447025739e-01,7.839586173225405741e-01,0.000000000000000000e+00,2.369127800074852241e-02,-1.329811163135323215e-01,-1.674330067443839318e-02,-3.108095645904540572e+00,6.424418210983276367e+00,-2.695520639419555220e+00
1.700000000000000178e+00,-1.662870530467001340e-01,4.051475153095551174e-01,-1.855167507160586926e-01,4.756178696902656489e-01,7.327338386836723672e-01,0.000000000000000000e+00,2.411297914442606105e-02,-1.331278339021254031e-01,-1.695428385246536274e-02,-8.608095645904541016e+00,1.192441821098327637e+01,-8.195520639419555664e+00
1.750000000000000000e+00,-1.754205445959179377e-01,3.815436141674935500e-01,-1.627741188332202937e-01,4.503812948383324466e-01,6.805268905670506241e-01,1.000000000000000000e+00,2.453788650344618238e-02,-1.332730706545808830e-01,-1.716404209085916482e-02,-3.108095645904540572e+00,1.742441821098327637e+01,-2.695520639419555220e+00
1.800000000000000044e+00,-1.850613956253364112e-01,3.598168296709307046e-01,-1.417706092630345582e-01,4.287362554252309166e-01,6.343962759652379546e-01,1.000000000000000000e+00,2.496598212553616247e-02,-1.334168236298594323e-01,-1.737256023467834490e-02,-8.608095645904541016e+00,1.192441821098327459e+01,-8.195520639419555664e+00
1.850000000000000089e+00,-1.946168548644097718e-01,3.404694198630387469e-01,-1.228213385642033389e-01,4.109503951402061483e-01,5.743531762118807560e-01,1.000000000000000000e+00,2.539724792371965412e-02,-1.335590899169682988e-01,-1.757982321857770591e-02,-3.108095645904540572e+00,1.742441821098327637e+01,-1.184299290180206299e+01
1.900000000000000133e+00,-2.035163933053217578e-01,3.228389775699795350e-01,-1.055450722027894972e-01,3.959592025054199937e-01,5.247870651228672134e-01,1.000000000000000000e+00,2.583166567708082562e-02,-1.336998666350199816e-01,-1.778581606789680913e-02,2.391904354095459428e+00,1.192441821098327459e+01,-8.918959498405456543e+00
1.950000000000000178e+00,-2.119389409803439095e-01,3.062879386852208619e-01,-9.045237300999126040e-02,3.832910746039489003e-01,4.786087196978790481e-01,1.000000000000000000e+00,2.626921703153424492e-02,-1.338391509332907958e-01,-1.799052389974192118e-02,9.024316072463989258e-01,6.424418210983274591e+00,-1.441895949840545477e+01
2.000000000000000000e+00,-2.193286421269009523e-01,2.913484838931343912e-01,-7.688882194036447681e-02,3.726940880446525939e-01,4.297743175847505981e-01,1.000000000000000000e+00,2.670988350060024552e-02,-1.339769399912784098e-01,-1.819393192406121643e-02,6.402431607246398926e+00,1.192441821098327459e+01,-8.918959498405454767e+00
2.050000000000000266e+00,-2.255886292644961322e-01,2.773870065779017735e-01,-6.537037153130810518e-02,3.634653581097165298e-01,3.830326292171480906e-01,1.000000000000000000e+00,2.715364646618607936e-02,-1.341132310187591603e-01,-1.839602544471344997e-02,7.696196436882019043e+00,6.424418210983274591e+00,-1.441895949840545477e+01
2.100000000000000089e+00,-2.301875121754616005e-01,2.649394965191130824e-01,-5.524779027466374115e-02,3.552907906315088682e-01,3.338004685375883240e-01,1.000000000000000000e+00,2.760048717937245433e-02,-1.342480212558443409e-01,-1.859678986052964653e-02,1.319619643688201904e+01,1.192441821098327459e+01,-8.918959498405454767e+00
2.149999999999999911e+00,-2.337596553732467497e-01,2.533760133653902846e-01,-4.704202365789354745e-02,3.479309308167173320e-01,2.924441522347907552e-01,1.000000000000000000e+00,2.805038676120573393e-02,-1.343813079730362681e-01,-1.879621066636809334e-02,7.696196436882019043e+00,6.424418210983274591e+00,-1.441895949840545477e+01
2.200000000000000178e+00,-2.357697956689748520e-01,2.432360756860258710e-01,-4.010864583306269354e-02,3.411156527271803629e-01,2.489423453024900146e-01,1.000000000000000000e+00,2.850332620349553536e-02,-1.345130884712835151e-01,-1.899427345416233176e-02,1.319619643688201904e+01,1.192441821098327459e+01,-8.918959498405454767e+00
2.250000000000000000e+00,-2.368485699128282385e-01,2.340302285939796778e-01,-3.382739434841890852e-02,3.346814688235751900e-01,2.239334675877425740e-01,1.000000000000000000e+00,2.895928636961761504e-02,-1.346433600820354792e-01,-1.919096391396208842e-02,7.696196436882019043e+00,7.740472555160522461e+00,-3.418959498405454767e+00
2.300000000000000266e+00,-2.374624934821192579e-01,2.262961189337341084e-01,-2.874709732772372933e-02,3.292791594680505862e-01,1.854753592304048404e-01,1.000000000000000000e+00,2.941824799532304080e-02,-1.347721201672964497e-01,-1.938626783496721906e-02,3.544679284095764160e+00,1.324047255516052246e+01,-8.918959498405454767e+00
2.350000000000000089e+00,-2.370552154660506283e-01,2.194054012987692315e-01,-2.425016588054664662e-02,3.239166186597465802e-01,1.647668138282694095e-01,1.000000000000000000e+00,2.988019168955123595e-02,-1.348993661196791483e-01,-1.958017110655438028e-02,9.044679284095764160e+00,7.740472555160522461e+00,-3.418959498405454767e+00
2.400000000000000355e+00,-2.362370758915293412e-01,2.138991294124734932e-01,-2.088800138069628679e-02,3.193698517250403435e-01,1.300654182682896842e-01,1.000000000000000000e+00,3.034509793524986510e-02,-1.350250953624573813e-01,-1.977265971929653698e-02,3.544679284095764160e+00,1.324047255516052246e+01,-8.918959498405454767e+00
2.450000000000000178e+00,-2.344496881831651669e-01,2.091522369988791930e-01,-1.804549163856875374e-02,3.147013732084694149e-01,1.162886134414551076e-01,1.000000000000000000e+00,3.081294709019921640e-02,-1.351493053496182761e-01,-1.996371976597517695e-02,9.044679284095764160e+00,7.740472555160522461e+00,-3.418959498405454767e+00
2.500000000000000000e+00,-2.323014331145858147e-01,2.049637080824184554e-01,-1.538114969835280635e-02,3.101784280442925756e-01,1.081803906410000599e-01,1.000000000000000000e+00,3.128371938784207940e-02,-1.352719935659137951e-01,-2.015333744258501411e-02,3.544679284095764160e+00,6.086304187774658203e+00,-3.243473172187805176e-01
2.550000000000000266e+00,-2.303778717368092366e-01,2.018852935161885576e-01,-1.346156373715607507e-02,3.066151483902073149e-01,8.212559863544070804e-02,1.000000000000000000e+00,3.175739493811892411e-02,-1.353931575269118059e-01,-2.034149904933142336e-02,-1.955320715904236062e+00,1.158630418777465820e+01,-5.824347317218780518e+00
2.600000000000000089e+00,-2.280967678220320594e-01,1.993022230255414307e-01,-1.168623878649046634e-02,3.031271676553514149e-01,7.753055374526776622e-02,1.000000000000000000e+00,3.223395372830820116e-02,-1.355127947790462362e-01,-2.052819099162015229e-02,3.544679284095764160e+00,6.086304187774658203e+00,-3.243473172187805176e-01
2.650000000000000355e+00,-2.260435469660042884e-01,1.966227830882498750e-01,-1.062302899160788919e-02,2.997816750558607857e-01,7.078284913484222951e-02,1.000000000000000000e+00,3.271337562387191533e-02,-1.356309028996667831e-01,-2.071339978103957716e-02,-1.955320715904236062e+00,5.863041877746578701e-01,-5.824347317218780518e+00
2.700000000000000178e+00,-2.236358426409584821e-01,1.944232856441095725e-01,-9.672657827978494230e-03,2.964910865841327570e-01,6.793536478825243363e-02,1.000000000000000000e+00,3.319564036930630624e-02,-1.357474794970880971e-01,-2.089711203633524625e-02,3.544679284095764160e+00,6.086304187774658203e+00,-3.243473172187805176e-01
2.750000000000000000e+00,-2.214589551051125427e-01,1.921126004778727914e-01,-9.316165952073240941e-03,2.933225375020910297e-01,6.389113158733254749e-02,1.000000000000000000e+00,3.368072758899759434e-02,-1.358625222106379926e-01,-2.107931448437662045e-02,-1.955320715904236062e+00,5.863041877746578701e-01,-4.979679882526397705e+00
2.800000000000000266e+00,-2.189303972699565282e-01,1.902676009710971838e-01,-8.958704997954694202e-03,2.901939648292466423e-01,6.300922548151349778e-02,1.000000000000000000e+00,3.416861678808294500e-02,-1.359760287107054932e-01,-2.125999396111607695e-02,3.544679284095764160e+00,6.086304187774658203e+00,5.203201174736026280e-01
2.850000000000000089e+00,-2.166353534310714035e-01,1.882976973049086122e-01,-9.126735694834752638e-03,2.871762463557520628e-01,6.058376347359637620e-02,1.000000000000000000e+00,3.465928735331623434e-02,-1.360879966987878498e-01,-2.143913741254003733e-02,-1.955320715904236062e+00,5.863041877746578701e-01,-4.530129432678222656e+00
2.900000000000000355e+00,-2.139912249634292052e-01,1.867802830009353543e-01,-9.227968428790063807e-03,2.841905590982592988e-01,6.100560495470111477e-02,1.000000000000000000e+00,3.515271855393910239e-02,-1.361984239075371139e-01,-2.161673189561206035e-02,3.544679284095764160e+00,6.086304187774658203e+00,9.698705673217776768e-01
2.950000000000000178e+00,-2.115830888866713222e-01,1.851252688835652582e-01,-9.838154851378714053e-03,2.813104299042555878e-01,5.970098345316832145e-02,1.000000000000000000e+00,3.564888954255671094e-02,-1.363073081008061016e-01,-2.179276457920797938e-02,-1.955320715904236062e+00,5.863041877746578701e-01,-4.530129432678222656e+00
3.000000000000000000e+00,-2.088282434010726718e-01,1.839105303518932255e-01,-1.036561964167122610e-02,2.784596281094408043e-01,6.113258527119642960e-02,1.000000000000000000e+00,3.614777935601858061e-02,-1.364146470736936068e-01,-2.196722274504299410e-02,3.544679284095764160e+00,6.086304187774658203e+00,9.698705673217776768e-01
3.050000000000000266e+00,-2.063116662994559369e-01,1.825464420455784886e-01,-1.107933028184529892e-02,2.756999432612419754e-01,5.900264432617914612e-02,1.000000000000000000e+00,3.664936691630441001e-02,-1.365204386525890601e-01,-2.214009378859052579e-02,-1.955320715904236062e+00,5.863041877746578701e-01,-1.579325795173645020e+00
3.100000000000000089e+00,-2.034505603555392672e-01,1.816113257940068781e-01,-1.139970701979758395e-02,2.729555961796296670e-01,6.054093121348397277e-02,1.000000000000000000e+00,3.715363103141415546e-02,-1.366246806952167159e-01,-2.231136521999286040e-02,3.544679284095764160e+00,6.086304187774658203e+00,3.920674204826355425e+00
3.150000000000000355e+00,-2.008298115937665052e-01,1.805159859339673933e-01,-1.191473465498738699e-02,2.702972351031338594e-01,5.773507407576078387e-02,1.000000000000000000e+00,3.766055039626425155e-02,-1.367273710906786455e-01,-2.248102466496358295e-02,-1.955320715904236062e+00,5.863041877746578701e-01,-1.579325795173645020e+00
3.200000000000000178e+00,-1.979970951625148468e-01,1.798391578861901763e-01,-1.204451217810298055e-02,2.677499629796733505e-01,5.830684622459737787e-02,1.000000000000000000e+00,3.817010359358672528e-02,-1.368285077594978971e-01,-2.264905986568160889e-02,2.291297316551208496e+00,6.086304187774658203e+00,3.920674204826355425e+00
3.250000000000000000e+00,-1.955323162057415465e-01,1.789920440768721921e-01,-1.237671513279380367e-02,2.653756235999783497e-01,5.254748677071055529e-02,1.000000000000000000e+00,3.868226909483486742e-02,-1.369280886536604624e-01,-2.281545868167677085e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-1.579325795173645020e+00
3.300000000000000266e+00,-1.928477952336752899e-01,1.785537630954197597e-01,-1.233114480572605233e-02,2.631041154642865254e-01,5.440889531271725366e-02,1.000000000000000000e+00,3.919702526109243579e-02,-1.370261117566565212e-01,-2.298020909070699891e-02,2.291297316551208496e+00,6.086304187774658203e+00,3.920674204826355425e+00
3.350000000000000089e+00,-1.905237192540257807e-01,1.779358861753833898e-01,-1.249519015556781361e-02,2.609915649296536411e-01,4.820793264309167214e-02,1.000000000000000000e+00,3.971435034398797248e-02,-1.371225750835216028e-01,-2.314329918962690358e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-1.579325795173645020e+00
3.400000000000000355e+00,-1.879726801526433178e-01,1.777178868906315878e-01,-1.228837658652885169e-02,2.589756359269566599e-01,5.137351861522899271e-02,1.000000000000000000e+00,4.023422248661369383e-02,-1.372174766808766933e-01,-2.330471719524780660e-02,2.291297316551208496e+00,6.086304187774658203e+00,3.920674204826355425e+00
3.450000000000000178e+00,-1.857751262184386132e-01,1.773116781545256149e-01,-1.229782747645250147e-02,2.571051638767519187e-01,4.469603181647247014e-02,1.000000000000000000e+00,4.075661972444888370e-02,-1.373108146269676755e-01,-2.346445144518899059e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-1.579325795173645020e+00
3.500000000000000000e+00,-1.833439009029848576e-01,1.772970624148990371e-01,-1.208965300274559770e-02,2.553338873886561444e-01,4.880330630541811210e-02,1.000000000000000000e+00,4.128151998628797753e-02,-1.374025870317043263e-01,-2.362249039872038603e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
3.550000000000000266e+00,-1.812596947101664246e-01,1.770862691333328354e-01,-1.224522390615884367e-02,2.537017326517457816e-01,4.201214856550410104e-02,1.000000000000000000e+00,4.180890109517298309e-02,-1.374927920366985357e-01,-2.377882263759637654e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
3.600000000000000089e+00,-1.789355843068287655e-01,1.772594054422315379e-01,-1.217827297006347613e-02,2.521649271439091455e-01,4.663023815596666066e-02,1.000000000000000000e+00,4.233874076933050179e-02,-1.375814278153020820e-01,-2.393343686688067379e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
3.650000000000000355e+00,-1.769524847503071985e-01,1.772289940688660248e-01,-1.247034808957438873e-02,2.507544770875387852e-01,4.009447133031374816e-02,1.000000000000000000e+00,4.287101662311310069e-02,-1.376684925726434638e-01,-2.408632191576248055e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
3.700000000000000178e+00,-1.747236889242828606e-01,1.775754244205384469e-01,-1.253535251748205508e-02,2.494364325678618266e-01,4.512990316103496907e-02,1.000000000000000000e+00,4.340570616794516001e-02,-1.377539845456643430e-01,-2.423746673836353963e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
3.750000000000000000e+00,-1.728303200793188110e-01,1.777114909206604365e-01,-1.295499818453108715e-02,2.482328050881369153e-01,3.888167774882671235e-02,1.000000000000000000e+00,4.394278681327293962e-02,-1.378379020031551827e-01,-2.438686041453613437e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
3.800000000000000266e+00,-1.706858715699818840e-01,1.782178444905018477e-01,-1.314334618709223600e-02,2.471194334677845883e-01,4.422907784233028050e-02,1.000000000000000000e+00,4.448223586751907238e-02,-1.379202432457903027e-01,-2.453449215065216585e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
3.850000000000000089e+00,-1.688716596853436502e-01,1.785075312669808512e-01,-1.368226034011870741e-02,2.461092855053003681e-01,3.829209660053458503e-02,1.000000000000000000e+00,4.502403053904124874e-02,-1.380010066061623797e-01,-2.468035128038291795e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
3.900000000000000355e+00,-1.668013636651898834e-01,1.791614444518102311e-01,-1.398594788877342322e-02,2.451879377884921551e-01,4.384497321958896049e-02,1.000000000000000000e+00,4.556814793709528660e-02,-1.380801904488161147e-01,-2.482442726546973261e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
3.950000000000000178e+00,-1.650564787991396221e-01,1.795928633829074195e-01,-1.463641327694514653e-02,2.443592895006367893e-01,3.823009657895040658e-02,1.000000000000000000e+00,4.611456507280181638e-02,-1.381577931702814288e-01,-2.496670969648533481e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
4.000000000000000000e+00,-1.630508567013961019e-01,1.803829057239000055e-01,-1.504799906635488453e-02,2.436185888317178860e-01,4.389118253846527318e-02,1.000000000000000000e+00,4.666325886011844087e-02,-1.382338131991058261e-01,-2.510718829358598442e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
4.049999999999999822e+00,-1.613661586587081809e-01,1.809450668631312764e-01,-1.580283990477350867e-02,2.429606637532634172e-01,3.859542632407535201e-02,1.000000000000000000e+00,4.721420611681397678e-02,-1.383082489958863126e-01,-2.524585290725417028e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
4.100000000000000533e+00,-1.594163961446284361e-01,1.818606724184762824e-01,-1.631540363734360066e-02,2.423903544452437331e-01,4.428376214476560657e-02,1.000000000000000000e+00,4.776738356544906611e-02,-1.383810990533005936e-01,-2.538269351903184312e-02,2.291297316551208496e+00,6.086304187774658203e+00,2.511005997657775879e+00
4.150000000000000355e+00,-1.577833843979964956e-01,1.825434179398337797e-01,-1.716794545980716846e-02,2.418934355797066060e-01,3.929221994553696445e-02,1.000000000000000000e+00,4.832276783435858480e-02,-1.384523618961374658e-01,-2.551770024224434344e-02,-3.208702683448791948e+00,5.863041877746578701e-01,-2.988994002342224565e+00
4.200000000000000178e+00,-1.558812831590708770e-01,1.835442622184068895e-01,-1.777504920790242554e-02,2.414610175721147167e-01,4.466879606179769563e-02,1.000000000000000000e+00,4.888033545863984530e-02,-1.385220360813267937e-01,-2.565086332271466346e-02,2.291297316551208496e+00,5.792933106422424316e+00,2.511005997657775879e+00
4.250000000000000000e+00,-1.542920504615620803e-01,1.842782322264146511e-01,-1.871908168199126060e-02,2.410703377173199213e-01,3.977722892118196185e-02,1.000000000000000000e+00,4.944006288114367875e-02,-1.385901201979687358e-01,-2.578217313946813000e-02,-3.208702683448791948e+00,2.929331064224239833e-01,-2.988994002342224565e+00
