timeSec,positionX,positionY,yawRad,surgeVelocity,swayVelocity,yawRate,currentX,currentY,forceXBody,forceYBody,momentYaw,positionErrorNorm,yawError,forceNorm,requestedForceXBody,requestedForceYBody
1.500000000000000000e+00,2.558275581066232096e+00,-1.382242976579142635e+00,1.340865244894069441e-01,-1.220305146950834585e+00,1.203109631128685963e+00,-2.940783962602483426e-01,3.545804636850654612e-01,-9.217230260178334300e-02,-5.368386065412529007e+01,1.785613636173221863e+01,7.852342006196506574e-01,2.907811822484759112e+00,-1.340865244894069441e-01,5.657559986867410373e+01,-5.368386065412529007e+01,1.785613636173221863e+01
1.550000000000000044e+00,2.506884345869979658e+00,-1.335387258194776772e+00,1.198964081693807415e-01,-1.261549493737821548e+00,1.188838137151294161e+00,-2.737073775147561561e-01,3.565795428115905996e-01,-9.121262849935957151e-02,-5.080349561710915651e+01,1.466725795295751844e+01,8.098842997530564247e-01,2.840374667700885869e+00,-1.198964081693807415e-01,5.287838521339532605e+01,-5.080349561710915651e+01,1.466725795295751844e+01
1.600000000000000089e+00,2.454463373205614030e+00,-1.288563326316849444e+00,1.067021941450025935e-01,-1.298083052599928733e+00,1.170879946685092765e+00,-2.542343205570655185e-01,3.585767878692148192e-01,-9.023458244554448393e-02,-4.797513531016370081e+01,1.183055383090318458e+01,8.234721574899626084e-01,2.772144638422862517e+00,-1.067021941450025935e-01,4.941230223309185021e+01,-4.797513531016370081e+01,1.183055383090318458e+01
1.650000000000000133e+00,2.401194861566865679e+00,-1.241944906982337615e+00,9.445834924113105657e-02,-1.330083707272997628e+00,1.149805809667900247e+00,-2.356844049430028010e-01,3.605686861497220952e-01,-8.924180728423980469e-02,-4.521104818360730349e+01,9.318123108973368929e+00,8.276784162831796188e-01,2.703361595346520652e+00,-9.445834924113105657e-02,4.616130734862743168e+01,-4.521104818360730349e+01,9.318123108973368929e+00
1.700000000000000178e+00,2.347247514405561564e+00,-1.195688149645722342e+00,8.311838948247451953e-02,-1.357741130991200196e+00,1.126132595879693277e+00,-2.180705917585477605e-01,3.625520765210610286e-01,-8.823767592296249962e-02,-4.252168408165137237e+01,7.103083225817929502e+00,8.239927327312481786e-01,2.634243922852684161e+00,-8.311838948247451953e-02,4.311087343643897896e+01,-4.252168408165137237e+01,7.103083225817929502e+00
1.750000000000000000e+00,2.292777976849992960e+00,-1.149932302343649848e+00,7.263544373891317463e-02,-1.381254145754584162e+00,1.100326288802620844e+00,-2.013954980805407746e-01,3.645241359254248747e-01,-8.722532006723063280e-02,-3.991575588176029754e+01,5.159721417503417840e+00,8.137317551598948207e-01,2.564990282847425362e+00,-7.263544373891317463e-02,4.024786072226106626e+01,-3.991575588176029754e+01,5.159721417503417840e+00
1.800000000000000044e+00,2.237932020687421808e+00,-1.104800486952648431e+00,6.296272904693767103e-02,-1.400828249563559780e+00,1.072805082606689941e+00,-1.856530573747008916e-01,3.664823638754688417e-01,-8.620765392023280183e-02,-3.740034497681763526e+01,3.463607899851922856e+00,7.980556973777437335e-01,2.495781209398952427e+00,-6.296272904693767103e-02,3.756038317255143255e+01,-3.740034497681763526e+01,3.463607899851922856e+00
1.850000000000000089e+00,2.182845516533294283e+00,-1.060400546581608427e+00,5.405394780005501332e-02,-1.416673338692417516e+00,1.043942529461232116e+00,-1.708299860621743660e-01,3.684245655078298709e-01,-8.518739362623198308e-02,-3.498102231405452756e+01,1.991674393356099415e+00,7.779835912749781812e-01,2.426780556259687582e+00,-5.405394780005501332e-02,3.503767527998299158e+01,-3.498102231405452756e+01,1.991674393356099415e+00
1.900000000000000133e+00,2.127645228632856877e+00,-1.016825941497524255e+00,4.586361602950095318e-02,-1.429001640665733319e+00,1.014070690718384293e+00,-1.569070748984167096e-01,3.703488336659802593e-01,-8.416707316661822813e-02,-3.266197829828648480e+01,7.222619569049684163e-01,7.544072991013788254e-01,2.358136809904482156e+00,-4.586361602950095318e-02,3.266996309597134029e+01,-3.266197829828648480e+01,7.222619569049684163e-01
1.950000000000000178e+00,2.072449464007932285e+00,-9.741566738114534330e-01,3.834733110205901241e-02,-1.438025864532485265e+00,9.834832520960480329e-01,-1.438603223151360133e-01,3.722535304078745666e-01,-8.314905734286498484e-02,-3.044615626911926043e+01,-3.648578018605226347e-01,7.281043640155977492e-01,2.289984280731673483e+00,-3.834733110205901241e-02,3.044834236504852143e+01,-3.044615626911926043e+01,-3.648578018605226347e-01
