timeSec,positionX,positionY,yawRad,surgeVelocity,swayVelocity,yawRate,currentX,currentY,forceXBody,forceYBody,momentYaw,positionErrorNorm,yawError,forceNorm,requestedForceXBody,requestedForceYBody
2.010000000000000142e+01,4.744573410295368360e-02,7.590521830829155547e-02,-1.534428711247803889e-02,-3.217275514312193940e-01,-1.879576375606610839e-01,5.667331308161845278e-04,3.277278071616875899e-01,1.725875829384339588e-01,-6.103805544795062765e+00,-4.113290058545275407e+00,4.372801555419393582e-03,8.951368527212798243e-02,1.534428711247803889e-02,7.360407409539118539e+00,-6.103805544795062765e+00,-4.113290058545275407e+00
2.015000000000000213e+01,4.759356583222345422e-02,7.539751670682420803e-02,-1.531597682899032975e-02,-3.221341771430897283e-01,-1.874425330176530125e-01,5.656875054653474682e-04,3.280958552081327251e-01,1.720904137611667939e-01,-6.108928595812713525e+00,-4.100228970580747756e+00,4.364733715528109834e-03,8.916239697418426591e-02,1.531597682899032975e-02,7.357369516337204374e+00,-6.108928595812713525e+00,-4.100228970580747756e+00
2.020000000000000284e+01,4.774019560304396809e-02,7.489058230274793504e-02,-1.528771877811152535e-02,-3.225379470547843352e-01,-1.869265236536852837e-01,5.646438092983095550e-04,3.284609648518410085e-01,1.715923829867086747e-01,-6.113994577949258158e+00,-4.087148255360795623e+00,4.356680760833866323e-03,8.881286840239741021e-02,1.528771877811152535e-02,7.354298781018603570e+00,-6.113994577949258158e+00,-4.087148255360795623e+00
2.025000000000000000e+01,4.788561820669558211e-02,7.438441473347193189e-02,-1.525951286347249081e-02,-3.229388538006124354e-01,-1.864096121737796041e-01,5.636020387556762556e-04,3.288231327575779073e-01,1.710934931810035864e-01,-6.119003493024447238e+00,-4.074047980493176624e+00,4.348642663881923179e-03,8.846509812507173665e-02,1.525951286347249081e-02,7.351195188199393549e+00,-6.119003493024447238e+00,-4.074047980493176624e+00
2.030000000000000071e+01,4.802982863078684300e-02,7.387901363741437855e-02,-1.523135898888172690e-02,-3.233368901896503944e-01,-1.858918012864382574e-01,5.625621902846775126e-04,3.291823556166642017e-01,1.705937469124418071e-01,-6.123955342975393457e+00,-4.060928213655675911e+00,4.340619397262608647e-03,8.811908473389865049e-02,1.523135898888172690e-02,7.348058723174546891e+00,-6.123955342975393457e+00,-4.060928213655675911e+00
2.035000000000000142e+01,4.817282205195797667e-02,7.337437865407422932e-02,-1.520325705832492602e-02,-3.237320492018037621e-01,-1.853730937036266457e-01,5.615242603391163529e-04,3.295386301470052959e-01,1.700931467519207485e-01,-6.128850129768153465e+00,-4.047789022597543251e+00,4.332610933608531389e-03,8.777482684301389504e-02,1.520325705832492602e-02,7.344889371843546400e+00,-6.128850129768153465e+00,-4.047789022597543251e+00
2.040000000000000213e+01,4.831459382878324632e-02,7.287050942410260024e-02,-1.517520697596497214e-02,-3.241243239838465517e-01,-1.848534921407581355e-01,5.604882453793019921e-04,3.298919530931222477e-01,1.695916952729029648e-01,-6.133687855319030824e+00,-4.034630475140835060e+00,4.324617245604719940e-03,8.743232308802349750e-02,1.517520697596497214e-02,7.341687120643547004e+00,-6.133687855319030824e+00,-4.034630475140835060e+00
2.045000000000000284e+01,4.845513949487303268e-02,7.236740558937353185e-02,-1.514720864614194085e-02,-3.245137078454508051e-01,-1.843329993166812619e-01,5.594541418720523282e-04,3.302423212261815788e-01,1.690893950514720800e-01,-6.138468521424699453e+00,-4.021452639181680944e+00,4.316638305997455918e-03,8.709157212500240330e-02,1.514720864614194085e-02,7.338451956489409511e+00,-6.138468521424699453e+00,-4.021452639181680944e+00
2.050000000000000000e+01,4.859445475217576832e-02,7.186506679305396106e-02,-1.511926197337221112e-02,-3.249001942552182665e-01,-1.838116179536688488e-01,5.584219462907534645e-04,3.305897313440246399e-01,1.685862486663874116e-01,-6.143192129700616455e+00,-4.008255582691499619e+00,4.308674087577003126e-03,8.675257262946940717e-02,1.511926197337221112e-02,7.335183866720258905e+00,-6.143192129700616455e+00,-4.008255582691499619e+00
2.055000000000000071e+01,4.873253546447936513e-02,7.136349267967276311e-02,-1.509136686234802127e-02,-3.252837768367248250e-01,-1.832893507774090436e-01,5.573916551153039814e-04,3.309341802711976421e-01,1.680822586991356782e-01,-6.147858681527163860e+00,-3.995039373718118014e+00,4.300724563175156376e-03,8.641532329534182266e-02,1.509136686234802127e-02,7.331882839052119571e+00,-6.147858681527163860e+00,-3.995039373718118014e+00
2.060000000000000142e+01,4.886937765111127457e-02,7.086268289518872499e-02,-1.506352321793746896e-02,-3.256644493645874938e-01,-1.827662005169981563e-01,5.563632648320465234e-04,3.312756648589805231e-01,1.675774277339813767e-01,-6.152468178002764354e+00,-3.981804080386853517e+00,4.292789705675198811e-03,8.607982283387324851e-02,1.506352321793746896e-02,7.328548861536098968e+00,-6.152468178002764354e+00,-3.981804080386853517e+00
2.065000000000000213e+01,4.900497748083575134e-02,7.036263708705726982e-02,-1.503573094518495523e-02,-3.260422057605625867e-01,-1.822421699049351085e-01,5.553367719337674738e-04,3.316141819854159789e-01,1.670717583580149657e-01,-6.157020619903648573e+00,-3.968549770901541152e+00,4.284869488033107160e-03,8.574606997257744334e-02,1.503573094518495523e-02,7.325181922521882605e+00,-6.157020619903648573e+00,-3.968549770901541152e+00
2.070000000000000284e+01,4.913933126594656475e-02,6.986335490429597395e-02,-1.500798994930896413e-02,-3.264170400896828084e-01,-1.817172616771172977e-01,5.543121729198338893e-04,3.319497285553382748e-01,1.665652531611988563e-01,-6.161516007649628257e+00,-3.955276513545424422e+00,4.276963883221631194e-03,8.541406345414113976e-02,1.500798994930896413e-02,7.321782010626010084e+00,-6.161516007649628257e+00,-3.955276513545424422e+00
2.075000000000000000e+01,4.927243545655310419e-02,6.936483599754854346e-02,-1.498030013570383900e-02,-3.267889465564401408e-01,-1.811914785728378219e-01,5.532894642959608304e-04,3.322823015004015001e-01,1.660579147364118491e-01,-6.165954341275476480e+00,-3.941984376682072799e+00,4.269072864293045610e-03,8.508380203532865671e-02,1.498030013570383900e-02,7.318349114704726155e+00,-6.165954341275476480e+00,-3.941984376682072799e+00
2.080000000000000071e+01,4.940428663505733176e-02,6.886708001914737531e-02,-1.495266140993800619e-02,-3.271579195010211882e-01,-1.806648233347840082e-01,5.522686425743979525e-04,3.326118977791082121e-01,1.655497456794911837e-01,-6.170335620407450428e+00,-3.928673428756153996e+00,4.261196404334770607e-03,8.475528448588059982e-02,1.495266140993800619e-02,7.314883223830960901e+00,-6.170335620407450428e+00,-3.928673428756153996e+00
2.085000000000000142e+01,4.953488151081882757e-02,6.837008662317452246e-02,-1.492507367775397498e-02,-3.275239533955998095e-01,-1.801372987090369138e-01,5.512497042738183752e-04,3.329385143768369137e-01,1.650407485892730342e-01,-6.174659844244493101e+00,-3.915343738294184917e+00,4.253334476480028284e-03,8.442850958740921730e-02,1.492507367775397498e-02,7.311384327275164630e+00,-6.174659844244493101e+00,-3.915343738294184917e+00
2.090000000000000213e+01,4.966421691500498559e-02,6.787385546552099358e-02,-1.489753684506878173e-02,-3.278870428406922000e-01,-1.796089074450717971e-01,5.502326459192820362e-04,3.332621483058698653e-01,1.645309260676310337e-01,-6.178927011543816405e+00,-3.901995373905229325e+00,4.245487053929710569e-03,8.410347613229253450e-02,1.489753684506878173e-02,7.307852414489746096e+00,-6.178927011543816405e+00,-3.901995373905229325e+00
2.095000000000000284e+01,4.979228979562301538e-02,6.737838620394441536e-02,-1.487005081797221351e-02,-3.282471825615784766e-01,-1.790796522957596171e-01,5.492174640423436779e-04,3.335827966054207838e-01,1.640202807195130230e-01,-6.183137120610427750e+00,-3.888628404281496476e+00,4.237654109909300831e-03,8.378018292256940447e-02,1.487005081797221351e-02,7.304287475096765014e+00,-6.183137120610427750e+00,-3.888628404281496476e+00
2.100000000000000000e+01,4.991909721273046774e-02,6.688367849812484889e-02,-1.484261550272769625e-02,-3.286043674047945395e-01,-1.785495360173691148e-01,5.482041551808751467e-04,3.339004563416617666e-01,1.635088151529756895e-01,-6.187290169290304398e+00,-3.875242898198914876e+00,4.229835617705658690e-03,8.345862876883709813e-02,1.484261550272769625e-02,7.300689498878689676e+00,-6.187290169290304398e+00,-3.875242898198914876e+00
2.105000000000000071e+01,5.004463633382051635e-02,6.638973200971894084e-02,-1.481523080577185070e-02,-3.289585923346969865e-01,-1.780185613695695890e-01,5.471927158791355409e-04,3.342151246077501026e-01,1.629965319792177347e-01,-6.191386154966800781e+00,-3.861838924517634553e+00,4.222031550661866153e-03,8.313881248915364064e-02,1.481523080577185070e-02,7.297058475771871500e+00,-6.191386154966800781e+00,-3.861838924517634553e+00
2.110000000000000142e+01,5.016890442937840811e-02,6.589654640241214556e-02,-1.478789663371316010e-02,-3.293098524301039109e-01,-1.774867311154343652e-01,5.461831426878047124e-04,3.345267985238553621e-01,1.624834338126114885e-01,-6.195425074560175993e+00,-3.848416552182475137e+00,4.214241882148153651e-03,8.282073290794619846e-02,1.478789663371316010e-02,7.293394395862669910e+00,-6.195425074560175993e+00,-3.848416552182475137e+00
2.115000000000000213e+01,5.029189886860513381e-02,6.540412134196921246e-02,-1.476061289333330251e-02,-3.296581428810135828e-01,-1.769540480214445710e-01,5.451754321638259491e-04,3.348354752371853205e-01,1.619695232707321630e-01,-6.199406924529740515e+00,-3.834975850223333982e+00,4.206466585610413311e-03,8.250438885492722418e-02,1.476061289333330251e-02,7.289697249385840294e+00,-6.199406924529740515e+00,-3.834975850223333982e+00
2.120000000000000284e+01,5.041361711530440576e-02,6.491245649628273051e-02,-1.473337949158581850e-02,-3.300034589854028977e-01,-1.764205148574934379e-01,5.441695808705717492e-04,3.351411519220123814e-01,1.614548029743861635e-01,-6.203331700878527144e+00,-3.821516887755524117e+00,4.198705634538738019e-03,8.218977916401960793e-02,1.473337949158581850e-02,7.285967026725082896e+00,-6.203331700878527144e+00,-3.821516887755524117e+00
2.125000000000000000e+01,5.053405672392887599e-02,6.442155153541991031e-02,-1.470619633559566708e-02,-3.303457961461065406e-01,-1.758861343968908530e-01,5.431655853777970925e-04,3.354438257796992229e-01,1.609392755476374559e-01,-6.207199399160164610e+00,-3.808039733980066455e+00,4.190959002464213906e-03,8.187690267229229268e-02,1.470619633559566708e-02,7.282203718415551030e+00,-6.207199399160164610e+00,-3.808039733980066455e+00
2.130000000000000071e+01,5.065321533578158453e-02,6.393140613166735375e-02,-1.467906333265878160e-02,-3.306851498677785273e-01,-1.753509094163681614e-01,5.421634422615739541e-04,3.357434940387247768e-01,1.604229436178320756e-01,-6.211010014487782449e+00,-3.794544458183913616e+00,4.183226662956377254e-03,8.156575821890735267e-02,1.467906333265878160e-02,7.278407315148127665e+00,-6.211010014487782449e+00,-3.794544458183913616e+00
2.135000000000000142e+01,5.077109067536845349e-02,6.344201995957408913e-02,-1.465198039024295795e-02,-3.310215157539360686e-01,-1.748148426960831059e-01,5.411631481042129170e-04,3.360401539547090422e-01,1.599058098156220520e-01,-6.214763541544614966e+00,-3.781031129740226593e+00,4.175508589657983549e-03,8.125634464407983926e-02,1.465198039024295795e-02,7.274577807775294502e+00,-6.214763541544614966e+00,-3.781031129740226593e+00
2.140000000000000213e+01,5.088768054689762205e-02,6.295339269599267706e-02,-1.462494741598607817e-02,-3.313548895040866471e-01,-1.742779370196250177e-01,5.401646994944144181e-04,3.363338028104385646e-01,1.593878767749864755e-01,-6.218459974596299844e+00,-3.767499818108443588e+00,4.167804756241047862e-03,8.094866078805112997e-02,1.462494741598607817e-02,7.270715187318463890e+00,-6.218459974596299844e+00,-3.767499818108443588e+00
2.145000000000000284e+01,5.100298283092158380e-02,6.246552402011844307e-02,-1.459796431769655456e-02,-3.316852669109383034e-01,-1.737401951740198125e-01,5.391680930271268261e-04,3.366244379158912503e-01,1.588691471332524807e-01,-6.222099307504517895e+00,-3.753950592834462086e+00,4.160115136430379834e-03,8.064270549007687694e-02,1.459796431769655456e-02,7.266819444976627018e+00,-6.222099307504517895e+00,-3.753950592834462086e+00
2.150000000000000000e+01,5.111699548111786617e-02,6.197841361352692674e-02,-1.457103100335288559e-02,-3.320126438576927463e-01,-1.732016199497351805e-01,5.381733253035648730e-04,3.369120566082606794e-01,1.583496235311138423e-01,-6.225681533741887819e+00,-3.740383523550688594e+00,4.152439703999420348e-03,8.033847758743031808e-02,1.457103100335288559e-02,7.262890572136152301e+00,-6.225681533741887819e+00,-3.740383523550688594e+00
2.155000000000000071e+01,5.122971652120409530e-02,6.149206116020947133e-02,-1.454414738110365590e-02,-3.323370163154216184e-01,-1.726622141406857214e-01,5.371803929311995711e-04,3.371966562519805866e-01,1.578293086126485167e-01,-6.229206646407940973e+00,-3.726798679976078610e+00,4.144778432778746871e-03,8.003597591442160319e-02,1.454414738110365590e-02,7.258928560381642470e+00,-6.229206646407940973e+00,-3.726798679976078610e+00
2.160000000000000142e+01,5.134114404198333870e-02,6.100646634660700229e-02,-1.451731335926664812e-02,-3.326583803405244733e-01,-1.721219805442377737e-01,5.361892925238047249e-04,3.374782342387487866e-01,1.573082050253352127e-01,-6.232674638246045618e+00,-3.713196131916156162e+00,4.137131296638979494e-03,7.973519930143382894e-02,1.451731335926664812e-02,7.254933401507734025e+00,-6.232674638246045618e+00,-3.713196131916156162e+00
2.165000000000000213e+01,5.145127619851565248e-02,6.052162886164207112e-02,-1.449052884632928695e-02,-3.329767320722684665e-01,-1.715809219612143277e-01,5.352000207013889524e-04,3.377567879875510437e-01,1.567863154200680453e-01,-6.236085501661125186e+00,-3.699575949262970731e+00,4.129498269512815387e-03,7.943614657397657375e-02,1.449052884632928695e-02,7.250905087531700488e+00,-6.236085501661125186e+00,-3.699575949262970731e+00
2.170000000000000284e+01,5.156011120741166992e-02,6.003754839674908805e-02,-1.446379375094686281e-02,-3.332920677304088142e-01,-1.710390411958996049e-01,5.342125740902754815e-04,3.380323149446844977e-01,1.562636424511705535e-01,-6.239439228738081766e+00,-3.685938201995019536e+00,4.121879325352347662e-03,7.913881655175700192e-02,1.446379375094686281e-02,7.246843610706798167e+00,-6.239439228738081766e+00,-3.685938201995019536e+00
2.175000000000000000e+01,5.166764734424434541e-02,5.955422464590286180e-02,-1.443710798194386413e-02,-3.336043836128886886e-01,-1.704963410560434434e-01,5.332269493228995131e-04,3.383048125837809783e-01,1.557401887764079673e-01,-6.242735811260723189e+00,-3.672282960177176037e+00,4.114274438178345400e-03,7.884320804776949465e-02,1.443710798194386413e-02,7.242748963536201678e+00,-6.242735811260723189e+00,-3.672282960177176037e+00
2.180000000000000071e+01,5.177388294107475308e-02,5.907165730564545303e-02,-1.441047144831308913e-02,-3.339136760936175508e-01,-1.699528243528654614e-01,5.322431430379371328e-04,3.385742784058297650e-01,1.552159570569988656e-01,-6.245975240731229228e+00,-3.658610293960564697e+00,4.106683582061610577e-03,7.854931986740386340e-02,1.441047144831308913e-02,7.238621138787534548e+00,-6.245975240731229228e+00,-3.658610293960564697e+00
2.185000000000000142e+01,5.187881638408813056e-02,5.858984607511135562e-02,-1.438388405921475766e-02,-3.342199416203269768e-01,-1.694084939010588597e-01,5.312611518803058526e-04,3.388407099392007904e-01,1.546909499576250568e-01,-6.249157508389956206e+00,-3.644920273582388681e+00,4.099106731106430535e-03,7.825715080757267295e-02,1.438388405921475766e-02,7.234460129507832349e+00,-6.249157508389956206e+00,-3.644920273582388681e+00
2.190000000000000213e+01,5.198244611133630982e-02,5.810879065605104726e-02,-1.435734572397739939e-02,-3.345231767125023126e-01,-1.688633525187940299e-01,5.302809725010576005e-04,3.391041047396664010e-01,1.541651701464411273e-01,-6.252282605235476964e+00,-3.631212969365787746e+00,4.091543859485749501e-03,7.796669965585788231e-02,1.435734572397739939e-02,7.230265929038877104e+00,-6.252282605235476964e+00,-3.631212969365787746e+00
2.195000000000000284e+01,5.208477061058269797e-02,5.762849075285294415e-02,-1.433085635209607744e-02,-3.348233779593887682e-01,-1.683174030277216626e-01,5.293026015575060059e-04,3.393644603904241164e-01,1.536386202950824342e-01,-6.255350522044881956e+00,-3.617488451719595322e+00,4.083994941397467437e-03,7.767796518967702568e-02,1.433085635209607744e-02,7.226038531032878964e+00,-6.255350522044881956e+00,-3.617488451719595322e+00
2.200000000000000000e+01,5.218578841724619277e-02,5.714894607256383596e-02,-1.430441585323327658e-02,-3.351205420180707328e-01,-1.677706482529756071e-01,5.283260357130634436e-04,3.396217745021184453e-01,1.531113030786720453e-01,-6.258361249394199355e+00,-3.603746791138147998e+00,4.076459951100683612e-03,7.739094617546936339e-02,1.430441585323327658e-02,7.221777929468436774e+00,-6.258361249394199355e+00,-3.603746791138147998e+00
2.205000000000000071e+01,5.228549811244037615e-02,5.667015632490775279e-02,-1.427802413721801500e-02,-3.354146656116223091e-01,-1.672230910231753964e-01,5.273512716373212651e-04,3.398760447128623130e-01,1.525832211758271217e-01,-6.261314777678798293e+00,-3.589988058201015964e+00,4.068938862897598235e-03,7.710564136790179490e-02,1.427802413721801500e-02,7.217484118666614989e+00,-6.261314777678798293e+00,-3.589988058201015964e+00
2.210000000000000142e+01,5.238389832110440514e-02,5.619212122230338863e-02,-1.425168111404540028e-02,-3.357057455273279589e-01,-1.666747341704281626e-01,5.263783060060089241e-04,3.401272686882587659e-01,1.520543772686639150e-01,-6.264211097133899564e+00,-3.576212323572742324e+00,4.061431651130299747e-03,7.682204950909500563e-02,1.425168111404540028e-02,7.213157093307273726e+00,-6.264211097133899564e+00,-3.576212323572742324e+00
2.215000000000000213e+01,5.248098771022219333e-02,5.571484047988006783e-02,-1.422538669387751753e-02,-3.359937786149714278e-01,-1.661255805303303856e-01,5.254071355009338031e-04,3.403754441214217330e-01,1.515247740428022905e-01,-6.267050197854899807e+00,-3.562419658002582423e+00,4.053938290214833054e-03,7.654016932786976424e-02,1.422538669387751753e-02,7.208796848445403249e+00,-6.267050197854899807e+00,-3.562419658002582423e+00
2.220000000000000284e+01,5.257676498712643420e-02,5.523831381549235142e-02,-1.419914078704120897e-02,-3.362787617851908939e-01,-1.655756329419691142e-01,5.244377568101461209e-04,3.406205687329973419e-01,1.509944141873689194e-01,-6.269832069817728559e+00,-3.548610132324157895e+00,4.046458754584432438e-03,7.625999953901348161e-02,1.419914078704120897e-02,7.204403379527589024e+00,-6.269832069817728559e+00,-3.548610132324157895e+00
2.225000000000000000e+01,5.267122889788425355e-02,5.476254094973320719e-02,-1.417294330402896207e-02,-3.365606920078993425e-01,-1.650248942479227432e-01,5.234701666277258867e-04,3.408626402711844028e-01,1.504633003950000825e-01,-6.272556702898936187e+00,-3.534783817455160904e+00,4.038993018726552697e-03,7.598153884256704516e-02,1.417294330402896207e-02,7.199976682408440354e+00,-6.272556702898936187e+00,-3.534783817455160904e+00
2.230000000000000071e+01,5.276437822576120207e-02,5.428752160594593756e-02,-1.414679415549890962e-02,-3.368395663107680571e-01,-1.644733672942613467e-01,5.225043616538221480e-04,3.411016565117545585e-01,1.499314353618432794e-01,-6.275224086895624609e+00,-3.520940784397021961e+00,4.031541057190274682e-03,7.570478592313190092e-02,1.414679415549890962e-02,7.195516753367011908e+00,-6.275224086895624609e+00,-3.520940784397021961e+00
2.235000000000000142e+01,5.285621178976049328e-02,5.381325551023478232e-02,-1.412069325227349736e-02,-3.371153817777712280e-01,-1.639210549305466502e-01,5.215403385947375587e-04,3.413376152580724909e-01,1.493988217875585056e-01,-6.277834211545166632e+00,-3.507081104234558211e+00,4.024102844555907735e-03,7.542973944919756368e-02,1.412069325227349736e-02,7.191023589123179072e+00,-6.277834211545166632e+00,-3.507081104234558211e+00
2.240000000000000213e+01,5.294672844323442679e-02,5.333974239147429991e-02,-1.409464050533992818e-02,-3.373881355477906796e-01,-1.633679600098313922e-01,5.205780941628116104e-04,3.415705143411161271e-01,1.488654623753181139e-01,-6.280387066544644625e+00,-3.493204848135591067e+00,4.016678355457633035e-03,7.515639807248913895e-02,1.409464050533992818e-02,7.186497186853915586e+00,-6.280387066544644625e+00,-3.493204848135591067e+00
2.245000000000000284e+01,5.303592707256513800e-02,5.286698198131752763e-02,-1.406863582584971795e-02,-3.376578248132781068e-01,-1.628140853886584360e-01,5.196176250764568448e-04,3.418003516194955682e-01,1.483313598318068138e-01,-6.282882641569990767e+00,-3.479312087350605598e+00,4.009267564578641169e-03,7.488476042733528681e-02,1.406863582584971795e-02,7.181937544209468172e+00,-6.282882641569990767e+00,-3.479312087350605598e+00
2.250000000000000000e+01,5.312380659591163512e-02,5.239497401420303152e-02,-1.404267912511825145e-02,-3.379244468189738781e-01,-1.622594339270592989e-01,5.186589280601615641e-04,3.420271249794726853e-01,1.477965168672203677e-01,-6.285320926294808430e+00,-3.465402893212342406e+00,4.001870446646795323e-03,7.461482513005598949e-02,1.404267912511825145e-02,7.177344659329374821e+00,-6.285320926294808430e+00,-3.465402893212342406e+00
2.255000000000000071e+01,5.321036596202048663e-02,5.192371822736076281e-02,-1.401677031462433831e-02,-3.381879988606801279e-01,-1.617040084885522089e-01,5.177019998444644605e-04,3.422508323349805481e-01,1.472609361952637030e-01,-6.287701910408911132e+00,-3.451477337135389956e+00,3.994486976430991834e-03,7.434659077837063590e-02,1.401677031462433831e-02,7.172718530858371189e+00,-6.287701910408911132e+00,-3.451477337135389956e+00
2.260000000000000142e+01,5.329560414909745997e-02,5.145321436081690125e-02,-1.399090930601065708e-02,-3.384484782840865291e-01,-1.611478119401397735e-01,5.167468371659064783e-04,3.424714716276417992e-01,1.467246205331487474e-01,-6.290025583636412954e+00,-3.437535490615818645e+00,3.987117128762505958e-03,7.408005595082571559e-02,1.399090930601065708e-02,7.168059157962072270e+00,-6.290025583636412954e+00,-3.437535490615818645e+00
2.265000000000000213e+01,5.337952016373739839e-02,5.098346215739761600e-02,-1.396509601108197884e-02,-3.387058824836474136e-01,-1.605908471523061765e-01,5.157934367671243798e-04,3.426890408267870836e-01,1.461875726015912924e-01,-6.292291935753516974e+00,-3.423577425230715399e+00,3.979760878491668888e-03,7.381521920624256605e-02,1.396509601108197884e-02,7.163366540342474664e+00,-6.292291935753516974e+00,-3.423577425230715399e+00
2.270000000000000284e+01,5.346211303990992814e-02,5.051446136273182730e-02,-1.393933034180649955e-02,-3.389602089015080200e-01,-1.600331169990139302e-01,5.148417953966576491e-04,3.429035379294737562e-01,1.456497951248073297e-01,-6.294500956605879161e+00,-3.409603212637789316e+00,3.972418200536986452e-03,7.355207908318454890e-02,1.393933034180649955e-02,7.158640678253258116e+00,-6.294500956605879161e+00,-3.409603212637789316e+00
2.275000000000000000e+01,5.354338183799847717e-02,5.004621172525301059e-02,-1.391361221031495177e-02,-3.392114550264785922e-01,-1.594746243577001288e-01,5.138919098090844514e-04,3.431149609605036455e-01,1.451112908305091376e-01,-6.296652636125608105e+00,-3.395612924574962221e+00,3.965089069865691124e-03,7.329063409944382157e-02,1.391361221031495177e-02,7.153881572514888987e+00,-6.296652636125608105e+00,-3.395612924574962221e+00
2.280000000000000071e+01,5.362332564389031553e-02,4.957871299620005695e-02,-1.388794152889927247e-02,-3.394596183930545519e-01,-1.589153721092723404e-01,5.129437767650246683e-04,3.433233079724408721e-01,1.445720624499004237e-01,-6.298746964347825994e+00,-3.381606632859870398e+00,3.957773461464721837e-03,7.303088275154752396e-02,1.388794152889927247e-02,7.149089224529431519e+00,-6.298746964347825994e+00,-3.381606632859870398e+00
2.285000000000000142e+01,5.370194356811527903e-02,4.911196492961725224e-02,-1.386231821001437936e-02,-3.397046965804811358e-01,-1.583553631381039994e-01,5.119973930309537407e-04,3.435285770456292798e-01,1.440321127176712734e-01,-6.300783931426807705e+00,-3.367584409389492439e+00,3.950471350401689105e-03,7.277282351428307483e-02,1.386231821001437936e-02,7.144263636295166364e+00,-6.300783931426807705e+00,-3.367584409389492439e+00
2.290000000000000213e+01,5.377923474503099044e-02,4.864596728235339590e-02,-1.383674216627595044e-02,-3.399466872118609984e-01,-1.577946003320294110e-01,5.110527553794223278e-04,3.437307662882098103e-01,1.434914443719925159e-01,-6.302763527651761954e+00,-3.353546326139657641e+00,3.943182711767020260e-03,7.251645484024260568e-02,1.383674216627595044e-02,7.139404810420969305e+00,-6.302763527651761954e+00,-3.353546326139657641e+00
2.295000000000000284e+01,5.385519833205252432e-02,4.818071981406008009e-02,-1.381121331046131218e-02,-3.401855879533029481e-01,-1.572330865823382828e-01,5.101098605888889064e-04,3.439298738361374341e-01,1.429500601545093397e-01,-6.304685743462116854e+00,-3.339492455164601026e+00,3.935907520709837001e-03,7.226177515938612961e-02,1.381121331046131218e-02,7.134512750140387993e+00,-6.304685743462116854e+00,-3.339492455164601026e+00
2.300000000000000000e+01,5.392983350892437133e-02,4.771622228718919861e-02,-1.378573155550855134e-02,-3.404213965131109298e-01,-1.566708247837699242e-01,5.091687054437942558e-04,3.441258978531978041e-01,1.424079628103352146e-01,-6.306550569462411993e+00,-3.325422868596519255e+00,3.928645752419687026e-03,7.200878287862358396e-02,1.378573155550855134e-02,7.129587459325495757e+00,-6.306550569462411993e+00,-3.325422868596519255e+00
2.305000000000000071e+01,5.400313947703282158e-02,4.725247446698968568e-02,-1.376029681451607090e-02,-3.406541106410109765e-01,-1.561078178345069178e-01,5.082292867345128851e-04,3.443188365310238530e-01,1.418651550880444812e-01,-6.308357996436773973e+00,-3.311337638645082571e+00,3.921397382123081518e-03,7.175747638141528884e-02,1.376029681451607090e-02,7.124628942500470963e+00,-6.308357996436773973e+00,-3.311337638645082571e+00
2.310000000000000142e+01,5.407511545875681724e-02,4.678947612150351903e-02,-1.373490900074303411e-02,-3.408837281274151865e-01,-1.555440686361685143e-01,5.072916012572848375e-04,3.445086880891118919e-01,1.413216397396651058e-01,-6.310108015362942524e+00,-3.297236837597001813e+00,3.914162385105317971e-03,7.150785402739079366e-02,1.373490900074303411e-02,7.119637204854916135e+00,-6.310108015362942524e+00,-3.297236837597001813e+00
2.315000000000000213e+01,5.414576069685551191e-02,4.632722702156106404e-02,-1.370956802760847637e-02,-3.411102468027211732e-01,-1.549795800938034984e-01,5.063556458142928849e-04,3.446954507748376528e-01,1.407774195206711321e-01,-6.311800617425901372e+00,-3.283120537815558126e+00,3.906940736692003646e-03,7.125991415198590362e-02,1.370956802760847637e-02,7.114612252256922176e+00,-6.311800617425901372e+00,-3.283120537815558126e+00
2.320000000000000284e+01,5.421507445389070479e-02,4.586572694077571677e-02,-1.368427380869086107e-02,-3.413336645366458200e-01,-1.544143551158828065e-01,5.054214172136154738e-04,3.448791228634720540e-01,1.402324971899741313e-01,-6.313435794031047266e+00,-3.268988811740094924e+00,3.899732412245501129e-03,7.101365506609776113e-02,1.368427380869086107e-02,7.109554091265805731e+00,-6.313435794031047266e+00,-3.268988811740094924e+00
2.325000000000000000e+01,5.428305601168253308e-02,4.540497565553794357e-02,-1.365902625772896783e-02,-3.415539792375914541e-01,-1.538483966142916715e-01,5.044889122691591796e-04,3.450597026581964655e-01,1.396868755099150428e-01,-6.315013536816954876e+00,-3.254841731885619538e+00,3.892537387199128396e-03,7.076907505575762147e-02,1.365902625772896783e-02,7.104462729144658262e+00,-6.315013536816954876e+00,-3.254841731885619538e+00
2.330000000000000071e+01,5.434970467079678486e-02,4.494497294500870294e-02,-1.363382528862011611e-02,-3.417711888520434949e-01,-1.532817075043214627e-01,5.035581278008165662e-04,3.452371884901178634e-01,1.391405572462552365e-01,-6.316533837667765994e+00,-3.240679370842261431e+00,3.885355637012465405e-03,7.052617238182144754e-02,1.363382528862011611e-02,7.099338173872580704e+00,-6.316533837667765994e+00,-3.240679370842261431e+00
