timeSec,positionX,positionY,positionZ,positionErrorM,speedMps,insideBox,currentX,currentY,currentZ,forceX,forceY,forceZ
6.000000000000000888e-01,2.716911793232277827e-01,2.408234635257922918e+00,-1.925035333124967885e+00,3.095023616898175511e+00,1.267075332789141751e+00,0.000000000000000000e+00,2.809172263008022363e-02,-2.217361221792403803e-01,-2.009570844075887763e-02,-1.581093823909759521e+01,-5.096358895301818848e+01,5.486155927181243896e+01
6.500000000000000222e-01,2.828488808074205996e-01,2.357449814220161421e+00,-1.880487539404916530e+00,3.028829229553531732e+00,1.369393774715227163e+00,0.000000000000000000e+00,2.872256866391140195e-02,-2.220460178031337939e-01,-2.048414067331089106e-02,-1.978214085102081299e+01,-5.061886727809906006e+01,5.481193959712982178e+01
7.000000000000000666e-01,2.921501954074293139e-01,2.302935731831893040e+00,-1.831947111689832486e+00,2.957176853293257857e+00,1.471662020259617565e+00,0.000000000000000000e+00,2.935980614671324096e-02,-2.223534419993372091e-01,-2.087109293560994450e-02,-1.433301806449890137e+01,-5.008108258247375488e+01,5.474217176437377930e+01
7.500000000000000000e-01,2.993095508914649372e-01,2.245035900300255793e+00,-1.779626552472625578e+00,2.880424112376063661e+00,1.567301857223429185e+00,0.000000000000000000e+00,3.000340815529689564e-02,-2.226583885425211795e-01,-2.125653727052339084e-02,-1.775439560413360596e+01,-4.812041044235229492e+01,5.414643406867980957e+01
8.000000000000000444e-01,3.049814060293099538e-01,2.183893457351006706e+00,-1.723851755589278945e+00,2.798940722189804831e+00,1.659083631151299976e+00,0.000000000000000000e+00,3.065334749757325783e-02,-2.229608512575286527e-01,-2.164044582986574677e-02,-1.225439560413360596e+01,-4.795971363782882690e+01,5.238561093807220459e+01
8.500000000000000888e-01,3.097956892178933552e-01,2.120073201562988174e+00,-1.665103140755387567e+00,2.713531318853162677e+00,1.737538732387733154e+00,0.000000000000000000e+00,3.130959671370178721e-02,-2.232608240194999261e-01,-2.202279087641055913e-02,-6.754395604133605069e+00,-4.369958788156509399e+01,4.902398943901062012e+01
9.000000000000000222e-01,3.143587183182858236e-01,2.053837355580263146e+00,-1.603910778303307305e+00,2.624804577814730422e+00,1.805825434540675456e+00,0.000000000000000000e+00,3.197212807725072214e-02,-2.235583007539969080e-01,-2.240354478589457604e-02,-1.254395604133605069e+00,-4.214090853929519653e+01,4.501274228096008301e+01
9.500000000000000666e-01,3.192540859983095114e-01,1.985537170548504982e+00,-1.540913577227770004e+00,2.533514491677768543e+00,1.860916682008813217e+00,0.000000000000000000e+00,3.264091359636850376e-02,-2.238532754371257982e-01,-2.278268004901344568e-02,4.245604395866394931e+00,-3.963320046663284302e+01,3.976578950881958008e+01
1.000000000000000000e+00,3.250435118743048024e-01,1.915505718423446302e+00,-1.476690106641765032e+00,2.440374789448983783e+00,1.903951250723556754e+00,0.000000000000000000e+00,3.331592501496644099e-02,-2.241457420956593782e-01,-2.316016927340931730e-02,9.745604395866395819e+00,-3.717360734939575195e+01,3.486806273460388184e+01
1.050000000000000044e+00,3.322676626970874070e-01,1.844174391052253004e+00,-1.411534235402714277e+00,2.346020008866305240e+00,1.937589654861568533e+00,0.000000000000000000e+00,3.399713381391247791e-02,-2.244356948071578317e-01,-2.353598518564996994e-02,1.524560439586639582e+01,-3.365028262138366699e+01,3.249514341354370117e+01
1.100000000000000089e+00,3.414469417804413820e-01,1.771856544561104085e+00,-1.346054546668237650e+00,2.251205115301905924e+00,1.959767304796303788e+00,0.000000000000000000e+00,3.468451121223625755e-02,-2.247231277000886207e-01,-2.391010063319919457e-02,2.074560439586639760e+01,-3.110484510660171509e+01,2.699514341354370117e+01
1.150000000000000133e+00,3.519364154922213217e-01,1.699161555882563679e+00,-1.280836798488492523e+00,2.156745728615457214e+00,1.964479077553120234e+00,0.000000000000000000e+00,3.537802816834489938e-02,-2.250080349539455016e-01,-2.428248858637868657e-02,1.524560439586639937e+01,-2.560484510660171509e+01,2.149514341354370472e+01
1.200000000000000178e+00,3.631153466682187636e-01,1.626675955060615353e+00,-1.216444779697256839e+00,2.063411088419138562e+00,1.951969560497025524e+00,0.000000000000000000e+00,3.607765538125021210e-02,-2.252904107993663474e-01,-2.465312214032079272e-02,9.745604395866399372e+00,-2.010484510660171864e+01,1.599514341354370472e+01
1.250000000000000000e+00,3.743862871891912025e-01,1.554964282019705601e+00,-1.153421133707334123e+00,1.971917676292567201e+00,1.922662539752280297e+00,0.000000000000000000e+00,3.678336329180645348e-02,-2.255702495182498601e-01,-2.502197451691244925e-02,4.245604395866398484e+00,-1.460484510660171864e+01,1.049514341354370472e+01
1.300000000000000044e+00,3.853357410334745103e-01,1.484569911204851822e+00,-1.092288151413872921e+00,1.882956414867782868e+00,1.877498282928629303e+00,0.000000000000000000e+00,3.749512208395944235e-02,-2.258475454438716445e-01,-2.538901906672994674e-02,2.963542938232421875e-01,-9.104845106601718641e+00,4.995143413543703836e+00
1.350000000000000089e+00,3.959694564276328710e-01,1.416015845297648790e+00,-1.033510717092008147e+00,1.797230393383565827e+00,1.818518368447700650e+00,0.000000000000000000e+00,3.821290168600618986e-02,-2.261222929609986165e-01,-2.575422927096418166e-02,2.228820323944091797e-01,-3.604845106601718197e+00,-1.418107748031616211e-01
1.400000000000000133e+00,4.059753716870316276e-01,1.349805479167829336e+00,-9.764282623063991196e-01,1.714702010682500832e+00,1.759811077084594055e+00,0.000000000000000000e+00,3.893667177186505013e-02,-2.263944865060029676e-01,-2.611757874333680077e-02,-2.899603843688964844e+00,1.895154893398282248e+00,5.358189225196838379e+00
1.450000000000000178e+00,4.155899669479221070e-01,1.285277501843210768e+00,-9.215508197332691331e-01,1.635209219250906676e+00,1.705031847562315184e+00,0.000000000000000000e+00,3.966640176235769477e-02,-2.266641205669747139e-01,-2.647904123200647483e-02,-8.685377240180969238e-01,-3.604845106601718197e+00,-1.418107748031616211e-01
1.500000000000000000e+00,4.242563794043269776e-01,1.222941239655670476e+00,-8.691436507324920013e-01,1.559163056490378896e+00,1.637977735020143877e+00,0.000000000000000000e+00,4.040206082650052433e-02,-2.269311896838333287e-01,-2.683859062146560365e-02,-6.368537724018096924e+00,1.895154893398282248e+00,-3.475652337074279785e+00
1.550000000000000044e+00,4.325844729975617531e-01,1.162141090685717915e+00,-8.185418738977745523e-01,1.485837151326769190e+00,1.590792893684988885e+00,0.000000000000000000e+00,4.114361788280757048e-02,-2.271956884484382932e-01,-2.719620093442725803e-02,-8.685377240180969238e-01,-3.604845106601718197e+00,2.024347662925720659e+00
1.600000000000000089e+00,4.400154194377994266e-01,1.103391876248629444e+00,-7.702513705246799569e-01,1.415759292997803787e+00,1.528222742665418243e+00,0.000000000000000000e+00,4.189104160060344584e-02,-2.274576115046987035e-01,-2.755184633370185224e-02,-6.368537724018096924e+00,1.895154893398282248e+00,-3.475652337074279785e+00
1.650000000000000133e+00,4.460113574368622102e-01,1.047189116699757117e+00,-7.247590476277959715e-01,1.349372763255372698e+00,1.451103427871538454e+00,0.000000000000000000e+00,4.264430040134734035e-02,-2.277169535486815721e-01,-2.790550112406399441e-02,-1.186853772401809692e+01,7.395154893398282248e+00,-8.975652337074279785e+00
1.700000000000000178e+00,4.512004397193206673e-01,9.928639218970384261e-01,-6.813877160950293499e-01,1.285943165094350915e+00,1.394162940866327194e+00,0.000000000000000000e+00,4.340336245996689879e-02,-2.279737093287194649e-01,-2.825713975410894252e-02,-6.368537724018096924e+00,1.895154893398282248e+00,-3.475652337074279785e+00
1.750000000000000000e+00,4.550414407702175201e-01,9.409183232710653932e-01,-6.406314109113873112e-01,1.225886866122556595e+00,1.322750908962962102e+00,0.000000000000000000e+00,4.416819570620311719e-02,-2.282278736455165269e-01,-2.860673681809861035e-02,-1.186853772401809692e+01,7.395154893398282248e+00,-8.975652337074279785e+00
1.800000000000000044e+00,4.581592751251275519e-01,8.906896976090931117e-01,-6.020224929542916659e-01,1.168618475308798255e+00,1.268587288722842876e+00,0.000000000000000000e+00,4.493876782596509245e-02,-2.284794413522540091e-01,-2.895426705779724497e-02,-6.368537724018096924e+00,1.895154893398282248e+00,-5.421470701694488525e+00
1.850000000000000089e+00,4.600096003905524422e-01,8.426861082803838165e-01,-5.660539995662383639e-01,1.114515966671249414e+00,1.200250108707961116e+00,0.000000000000000000e+00,4.571504626269534688e-02,-2.287284073546945462e-01,-2.929970536429618230e-02,-1.186853772401809692e+01,7.395154893398282248e+00,-1.092147070169448853e+01
1.900000000000000133e+00,4.612143309839321637e-01,7.973965711655005562e-01,-5.320546418868757899e-01,1.063786676342971083e+00,1.132881259531155926e+00,0.000000000000000000e+00,4.649699821874547778e-02,-2.289747666112850188e-01,-2.964302677982802101e-02,-6.368537724018096924e+00,1.289515489339828314e+01,-5.421470701694488525e+00
1.950000000000000178e+00,4.612262367746230440e-01,7.541459356131545722e-01,-4.999568819328389369e-01,1.015589787996673099e+00,1.077197068599182739e+00,0.000000000000000000e+00,4.728459065676163253e-02,-2.292185141332589160e-01,-2.998420649956987094e-02,-1.186853772401809692e+01,7.395154893398282248e+00,-5.475853681564331055e+00
2.000000000000000000e+00,4.606644526087256275e-01,7.134302073610707673e-01,-4.691171287728374550e-01,9.701882699665196341e-01,1.021601977977021791e+00,0.000000000000000000e+00,4.807779030108041973e-02,-2.294596449847372821e-01,-3.032321987343536418e-02,-6.368537724018096924e+00,1.289515489339828314e+01,2.414631843566925062e-02
2.050000000000000266e+00,4.589790728929541985e-01,6.745809635138888538e-01,-4.400617553610136623e-01,9.270251421727562224e-01,9.708386017015707692e-01,0.000000000000000000e+00,4.887656363913492341e-02,-2.296981542828285261e-01,-3.066004240785575458e-02,-1.186853772401809692e+01,7.395154893398282248e+00,-5.475853681564331055e+00
